dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10305834,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305834",,,"Ross Mine",34.90572,-83.9166,NA,"United States",Georgia,Union,M,Gold,,,Unknown,Vein,,Unknown,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305835,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305835",,,Brown,34.98341,-83.9193,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Vein,,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305836,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305836",,,"Lot 184 Mine",34.90572,-83.9166,NA,"United States",Georgia,Union,M,Gold,,,Unknown,Vein,,Unknown,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305837,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305837",,,"Will Hood",34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305838,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305838",,,"Old T. Leadford",34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305839,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305839",,,Oliver,34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305840,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305840",,,Mingo,34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305841,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305841",,,Glover,34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305842,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305842",,,Flennigen,34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305843,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305843",,,Bells,34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305844,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305844",,,"Cox Bottom Mine",34.63072,-83.7763,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Working Included",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Cocker, Mark D., Woodruff, Laurel G.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.",,,,,,,,,D
10305845,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305845",,,Jones,34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.",,,,,,,,,D
10305846,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305846",,,"Franklin & Glenn",34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,Quartz,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.",,,,,,,,,D
10305847,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305847",,,"Monroe Lowlands",34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.",,,,,,,,,D
10305848,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305848",,,York,34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305849,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305849",,,"Stovall Mine",34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.",,,,,,,,,D
10305850,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305850",,,Frazier,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
10305851,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305851",,,Franco-American,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,"Gold, Pyrite","Quartz, Ilmenite, Ankerite",,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305852,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305852",,,"Childs Placer",34.70842,-83.68459,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Placer  Dominates, Some Vein Prospecting",,Prospect,Gold,Quartz,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,"Hornblende Gneiss, Granite Gneiss",,"Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.Pardee, J.T., And Parks, C.F., Jr., 1948, Gold Deposits Of The Southern Piedmont:  U.S. Geological Survey Bulletin 213, 129 P.",,,,,,,,,D
10305853,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305853",,,Hamby,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
10305854,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305854",,,Martin,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
10305855,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305855",,,"Plattsburg (England)",34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,Quartz,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
10305856,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305856",,,Richardson,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305857,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305857",,,Thompson,34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,Quartz,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,"Amphibole Gneiss, Granite Gneiss, Intrusive Granite Rock",,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
10305858,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305858",,,"White-Mcghee Mine",34.68622,-83.7388,NA,"United States",Georgia,White,M,Gold,,,Unknown,"Vein  Some Placer Mining Also Done",,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.Hurst, V.J. And Crawford, T.J., 1964, Exploration For Mineral Deposits In Habersham County, Georgia:  Georgia Geological Survey Reprint Rt-11, 180 P.",,,,,,,,,D
